source,xmlPath,metric,rawMetric,value
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[2]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,4.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[2]/lines_of_code[2],lines_of_code,lines_of_code,46.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[1]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[1]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[1]/lines_of_code[2],lines_of_code,lines_of_code,7.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[0]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[0]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[0]/lines_of_code[2],lines_of_code,lines_of_code,5.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/IF4_concrete[17],if4_concrete,IF4_concrete,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/IF4_visible[15],if4_visible,IF4_visible,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/IF4[13],if4,IF4,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/coupling_between_objects[12],coupling_between_objects,coupling_between_objects,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/number_of_children[11],number_of_children,number_of_children,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/depth_of_inheritance_tree[10],depth_of_inheritance_tree,depth_of_inheritance_tree,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/weighted_methods_per_class_visibility[9],weighted_methods_per_class_visibility,weighted_methods_per_class_visibility,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/weighted_methods_per_class_unity[8],weighted_methods_per_class_unity,weighted_methods_per_class_unity,3.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/McCabes_cyclomatic_complexity_per_line_of_comment[7],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,0.833
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/lines_of_code_per_line_of_comment[6],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,9.667
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/lines_of_code[4],lines_of_code,lines_of_code,6.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/McCabes_cyclomatic_complexity[2],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,5.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/anonymous.xml,CCCC_Project/module_summary[0]/lines_of_code[0],lines_of_code,lines_of_code,58.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/IF4_concrete[17],if4_concrete,IF4_concrete,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/IF4_visible[15],if4_visible,IF4_visible,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/IF4[13],if4,IF4,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/coupling_between_objects[12],coupling_between_objects,coupling_between_objects,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/number_of_children[11],number_of_children,number_of_children,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/depth_of_inheritance_tree[10],depth_of_inheritance_tree,depth_of_inheritance_tree,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/weighted_methods_per_class_visibility[9],weighted_methods_per_class_visibility,weighted_methods_per_class_visibility,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/weighted_methods_per_class_unity[8],weighted_methods_per_class_unity,weighted_methods_per_class_unity,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/lines_of_code[4],lines_of_code,lines_of_code,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/McCabes_cyclomatic_complexity[2],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/bool.xml,CCCC_Project/module_summary[0]/lines_of_code[0],lines_of_code,lines_of_code,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/cccc.xml,CCCC_Project/other_extents[5]/rejected_extent[1]/McCabes_cyclomatic_complexity[4],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/MotifSearch/MASS/raw/cccc/cccc.xml,CCCC_Project/other_extents[5]/rejected_extent[1]/lines_of_comment[3],lines_of_comment,lines_of_comment,1.0
