source,xmlPath,metric,rawMetric,value
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[24]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[24]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[24]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,5.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[24]/lines_of_code[2],lines_of_code,lines_of_code,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[23]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[23]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,2.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[23]/lines_of_code[2],lines_of_code,lines_of_code,7.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[22]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[22]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[22]/lines_of_code[2],lines_of_code,lines_of_code,3.0
